"","REGION","ISLAND","STRATA","YEAR","TotFish","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","n"
"171","PRIAs","Wake","Forereef",2009,0.00107075362072046,0,0,0,0,0,0.000115943046033131,0.000198751743537606,0,0,0,7.11588819057872e-06,0,0,6.13758685028696e-05,0,0,0,0,8.47449226173696e-05,0,6.44280934020439e-06,0,0,1.9155550857029e-05,3.52154006974582e-05,0,0,0.000500879388277421,0,4.11290026667921e-05,0,0,0,0,0,7
"172","PRIAs","Baker","Forereef",2010,0.00299920498481571,0.000923406033351517,0,0,0,0,0.000183361830515166,0.000339266666528887,0,0,1.36099157832901e-05,0,0,0,3.14932672539242e-05,0,0,0,0,3.41807526312631e-05,5.51400966983099e-05,0.00083679743755931,0,0,0,0.000108363757946125,0,0,4.68403306853847e-05,0,6.15841830114668e-05,0.000365160712851068,0,0,0,0,8
"173","NWHI","French Frigate","Forereef",2010,0.00125783221400651,1.53184508723177e-05,0,0,0,0,0.000516984010637155,0.000176140752823549,0,0,0,0,0,0,5.83366597836176e-05,0,0,0,0,0,2.21217907276308e-05,0.00036919396623606,0,0,0,3.91079175076166e-06,0,0,9.20607472211602e-05,0,0,0,3.7650439542626e-06,0,0,0,14
"174","MHI","Hawaii","Forereef",2010,0.000397178664395149,0,0,1.93216616275229e-05,0,0,6.14864248439569e-06,0,7.02450235881828e-06,0.000187511018393636,0,0,0,0,6.74102056622306e-06,0,0,0,0,0,1.53697290925013e-06,1.12601539998354e-06,0,0,9.33862996476689e-06,2.4210545780338e-06,0,0,0.000138397501717997,0,1.76116443945214e-05,0,0,0,0,0,37
"175","PRIAs","Howland","Forereef",2010,0.00488495787156283,0.00117860601161999,0,0,0,0,0.00167759337922453,0.000619814522742226,1.61832351791916e-05,0,6.94002855194135e-06,0,0,0,5.19132330304359e-06,0,0,0,0,1.61802139361109e-05,3.8401399685625e-06,0.000989124960182971,9.27024049177276e-06,0,0,1.16328696294364e-05,0,0,0.000120368446132634,0,8.64568383703689e-05,0.000143755662230054,0,0,0,0,10
"176","PRIAs","Jarvis","Forereef",2010,0.014762838936158,0.000120227353160866,0,0,3.91634004020624e-05,0,0.00960490317876845,0.00235436402636676,0.000104029830055455,0,0,0,0,0,6.02981094855911e-06,0,0,0,0,4.5619915103965e-05,1.61928713722222e-05,0.00144336870041896,6.02981094855911e-06,0,0,0.000186080262486101,0,0,0.000492927225143371,0,4.76429653839187e-05,0.000296259585598753,0,0,0,0,8
"177","PRIAs","Johnston","Forereef",2010,0.000919541896101005,5.23733196794499e-05,0,5.95952529848763e-05,0,0,0.000182984099648375,0.000121221619563599,0,0,0,0,0,0,0.000403475605379488,0,0,0,0,0,0,7.58187126981869e-05,0,0,4.12044044778612e-06,1.61126577807819e-05,0,0,3.84018791846155e-06,0,0,0,0,0,0,0,10
"178","MHI","Kauai","Forereef",2010,0.000179868937020555,1.83422952938757e-05,0,1.71598320842714e-06,0,0,2.04453646105031e-05,6.23693170801129e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.84635700601592e-06,3.34244002924597e-05,0,0,3.8687627421462e-06,1.94211923506333e-06,0,0,8.80103936797463e-05,0,4.0363292443061e-06,0,0,0,0,0,21
"179","PRIAs","Kingman","Forereef",2010,0.00394365668090345,8.60877529264884e-05,0,0,0,0,0.000529961382028605,0.00137379825169216,0,0,0,0,0,0,8.85439090931317e-06,0,0,0,0,0,7.9506825757051e-06,0.00106074239087481,0,0,3.91872959275454e-06,4.01840579053543e-06,0,0,0.000590949630704284,0,2.31391271292622e-05,0.000254235936679532,0,0,0,0,13
"180","NWHI","Kure","Forereef",2010,0.00244258572096135,0.000746931884540152,0,6.66745761375735e-06,0,0,0.000164813046089356,3.55323373816816e-05,0,0,0,0,0,0,0,0,0,0,6.20958392387834e-06,2.30567583618813e-05,1.12258065697321e-05,6.81354863270548e-05,0,0,0,6.17176215005311e-06,0,0.000292941339673524,0.0010746906744064,0,6.20958392387834e-06,0,0,0,0,0,8
"181","MHI","Lanai","Forereef",2010,4.95086004868847e-05,0,0,3.81054989612371e-06,0,0,0,0,0,0,7.52639980737318e-06,0,0,0,1.18550512009237e-05,0,0,0,0,0,0,7.37379436801021e-06,0,0,1.15690108464437e-05,0,0,0,3.6314332934037e-06,0,3.7423610746065e-06,0,0,0,0,0,10
"182","NWHI","Lisianski","Forereef",2010,0.00038477331545545,6.29444579159451e-06,0,0,0,0,0.000211022906053952,1.51263960725549e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.43332920279837e-05,8.7380128917754e-05,0,0,0,0,0,0,3.06161465916109e-05,0,0,0,0,0,0,0,7
"183","MHI","Maui","Forereef",2010,0.000216068817630851,2.32616415273285e-06,0,2.93300248898464e-05,0,0,6.30913255539585e-06,0,6.66640849206287e-06,0,0,0,0,0,2.44370070548755e-05,0,0,0,0,6.70846617800662e-06,0,4.51226318584698e-06,0,0,4.38097659027414e-06,1.51786000348784e-05,0,0,0.000105543748139161,0,8.42378290205066e-06,0,2.25224345571977e-06,0,0,0,20
"184","MHI","Molokai","Forereef",2010,3.84154007964179e-05,0,0,1.7198069552023e-05,0,0,0,0,0,0,0,0,0,0,4.29951738800574e-06,0,0,0,0,0,0,3.93283029792694e-06,0,0,1.29849835584622e-05,0,0,0,0,0,0,0,0,0,0,0,11
"185","MHI","Niihau","Forereef",2010,0.000430004289293916,5.48141874095012e-05,0,1.78994318896971e-05,0,0,1.33807090798285e-05,1.37537031986356e-05,0,0,0,0,0,0,4.81379611952248e-05,0,0,0,0,0,0,6.42282398035196e-05,0,0,1.07545386529946e-05,1.30077149610213e-05,0,0,0.000194027803103494,0,0,0,0,0,0,0,7
"186","MHI","Oahu","Forereef",2010,6.73413730435183e-05,0,0,6.99836005944025e-06,0,0,0,0,0,0,0,0,0,0,3.86007724874754e-05,0,0,0,0,0,0,0,0,0,9.06486590605125e-06,5.7291362977495e-06,0,0,6.94823829280184e-06,0,0,0,0,0,0,0,14
"187","SAMOA","Ofu & Olosega","Forereef",2010,0.000608710506355729,1.49023954749976e-05,0,0,6.34050767866053e-06,0,0.000129201944928663,1.64726662413375e-05,0,0,6.89155442465757e-06,0,0,0,0,2.9090231519764e-06,8.52586098061699e-06,0,0,3.28910729517018e-06,1.61852543297323e-05,0.000131893165919901,0,0,0,3.11184147404337e-06,0,0,0.000247625125952855,3.33555999004935e-06,0,3.28910729517018e-06,0,0,1.47373912178977e-05,0,14
"188","PRIAs","Palmyra","Forereef",2010,0.00287848693030208,4.50807729300502e-05,0,0,4.45236575587047e-05,0,0.000272680212045581,0.000336602662264514,0.000482227077676499,0,0,0,0,0,0,0,0,0,0,4.16710567154727e-05,1.86177597979887e-05,0.00119062401915883,0,0,2.46100520067986e-06,3.04308278303876e-05,0,0,0.00018648882293094,0,1.93254241393511e-05,0.000203588459983962,4.16517206912543e-06,0,0,0,23
"189","NWHI","Pearl & Hermes","Forereef",2010,0.00142021579825861,0.00015530215455293,0,6.68703596832605e-06,0,0,0.000635815177195564,0.000120074191899016,0,0,0,0,0,0,2.30138180850665e-05,0,0,0,0,0,1.83035945011102e-05,0.00019930160264845,2.29457601836875e-06,0,6.14078109622559e-06,1.45988408272138e-05,0,2.38672463150277e-05,0.00021252220313294,2.29457601836875e-06,0,0,0,0,0,0,21
"190","SAMOA","Rose","Forereef",2010,0.000591574559607925,7.59341320505315e-05,0,0,4.32369886089654e-06,0,0.000129775562160598,9.4807817840978e-06,0,0,0,0,0,0,8.64739772179308e-06,0,0,0,0,2.63801421813845e-05,8.53216325387773e-06,0.000294266337326349,4.14207054798376e-06,0,0,4.58767396203121e-06,0,0,8.64275623013252e-06,1.17047606050484e-05,0,5.15708292320126e-06,0,0,0,0,11
"191","SAMOA","Swains","Forereef",2010,0.00505264056364464,9.79059790990718e-05,0,0,0,0,0.00141581508033016,8.3443197246384e-05,1.43357773450202e-05,0,0,0,0,0,0,0,0,0,0,8.68950136488878e-05,1.25914300985039e-05,0.000637274079745987,1.23385868291348e-05,0,0,0,0,0,0.000199001314555237,0,0,0.00249304010474624,0,0,0,0,8
"192","SAMOA","Tau","Forereef",2010,0.00106730363656645,2.17059679712172e-05,0,0,1.54938989736793e-05,0,0.000243411303273575,1.91436720688021e-05,0,0,3.36275393580535e-06,3.59011296079924e-06,0,0,5.58290125180074e-06,0,7.8834449613629e-05,0,0,1.29447216844151e-05,3.33622504542974e-06,0.00013916800451259,0,0,0,2.7622111067663e-06,0,0,0.000319998030751947,1.07703388823977e-05,1.1811873660415e-05,0.000172050945827756,0,0,3.33622504542974e-06,0,16
"193","SAMOA","Tutuila","Forereef",2010,0.00025710651861114,2.04095939816491e-05,0,0,0,0,7.33486724409176e-06,1.03615064279914e-05,0,0,0,0,0,0,1.04939980275898e-05,0,4.8783289601165e-06,0,0,1.6877972750307e-05,1.51194954322426e-06,3.53429749227561e-05,0,0,0,8.17586470028056e-06,0,0,0.000129413380261366,0,9.81007438905312e-06,0,0,0,2.49600740271458e-06,0,39
"194","MARIAN","Agrihan","Forereef",2011,0.000867554513884478,0.000210556005159794,0,0,8.30976114018165e-06,0,0.000174345069442871,7.62042626578053e-05,0,0,4.30791418321222e-06,0,0,0,3.3916781924364e-05,1.03296929980909e-05,0,0,0,0,0,0.000230609794716269,0,0,0,0,0,0,5.77393669027088e-05,3.84241040310578e-05,1.444292616915e-05,8.36883455897347e-06,0,0,0,0,10
"195","MARIAN","Aguijan","Forereef",2011,0.000195600130371822,9.04364593022617e-06,0,0,0,0,2.96867194288287e-05,1.17452312928737e-05,0,0,1.17850356245599e-05,9.04364593022617e-06,0,0,0,0,0,0,0,0,0,9.17617436491338e-05,0,0,0,0,0,0,2.34904625857475e-05,0,9.04364593022617e-06,0,0,0,0,0,4
"196","MARIAN","Alamagan","Forereef",2011,0.0012094106456354,6.4496495683301e-05,0,0,0,0,0.000678276764262697,9.04151922317907e-05,0,0,1.29233187916941e-05,0,0,0,0,2.58466375833881e-05,0,0,0,1.29233187916941e-05,0,0.000105806553582727,0,0,0,0,0,0,0.000131238222755871,1.54153810059704e-05,5.91454421545714e-05,0,0,0,1.29233187916941e-05,0,3
"197","MARIAN","Asuncion","Forereef",2011,0.00102887164818906,0.000115987435290952,0,0,0,0,7.27485854610645e-05,8.16544769926034e-05,0,0,5.3103632504996e-05,0,0,0,0,0,0,0,0,0,0,0.000496011948275909,1.65628349886354e-05,0,0,0,0,0,4.67902188582531e-05,1.87060554786059e-05,1.50701274664051e-05,0.000112236332871635,0,0,0,0,6
"198","MARIAN","Farallon de Pajaros","Forereef",2011,0.00186002673089613,3.41616477858378e-05,0,0,1.1041305994003e-05,0,0.00122275202030436,0.000126160956047536,0,0,6.0395178989159e-05,0,0,0,0,1.42961753581241e-05,0,0,0,0,0,0.00026599893202823,0,0,1.42961753581241e-05,0,0,0,1.08658224229698e-05,8.91926941848197e-05,1.08658224229698e-05,0,0,0,0,0,4
"199","MARIAN","Guam","Forereef",2011,0.000287094273789363,1.58539381067018e-05,0,5.34809643626338e-06,1.07099304442654e-05,0,5.40019472571373e-06,5.1438078617265e-06,0,0,0,4.95348911346171e-06,0,0,1.71377339117674e-06,3.74390169630346e-06,1.71377339117674e-06,0,0,7.07506414501193e-06,0,2.10251765686833e-05,0,0,0,1.83370326921885e-06,0,0,3.51524216617088e-05,7.09435889357746e-06,6.990363269052e-06,0.000151507423403669,0,0,1.8348574116519e-06,0,23
"200","MARIAN","Guguan","Forereef",2011,0.000611017597752505,0,0,0,0,0,7.36028088064768e-05,9.38129593371435e-05,0,0,0,0,0,0,1.33481645689525e-05,2.41334085420318e-05,0,0,0,9.69890822760889e-06,0,0.000271064991089359,0,0,0,0,0,0,0.000102309284384371,0,2.30470727965614e-05,0,0,0,0,0,5
"201","MARIAN","Maug","Forereef",2011,0.000690356149419798,8.27792267431389e-05,0,0,5.08703191541468e-06,0,0.000211796849839806,2.03722239708697e-05,0,0,5.26157365708207e-06,1.50945694285588e-05,0,0,0,0,0,0,0,0,0,0.000204009791323452,1.01180950756775e-05,0,0,0,0,0,8.82797727827269e-05,4.20849159209953e-05,0,5.47209876207582e-06,0,0,0,0,9
"202","MARIAN","Pagan","Forereef",2011,0.00058188502273726,9.13758460622789e-05,0,0,0,0,5.05593006086317e-05,3.88809862774378e-05,0,0,6.25064389078343e-06,3.56502798700715e-06,0,0,0,4.07348563200758e-06,3.19074518519319e-05,0,0,0,0,0.000201347412551755,3.23990963431968e-06,0,0,0,0,0,0.000116590533136532,2.01352672368552e-05,1.39591578677201e-05,0,0,0,0,0,14
"203","MARIAN","Rota","Forereef",2011,0.000702006968704329,2.8283475779965e-05,0,0,1.14762608632751e-05,0,0.000180228902661881,1.26208858128583e-05,0,0,0,3.55157570491333e-06,0,0,4.14338262055693e-06,0,9.15949233846791e-06,0,0,2.14727690193361e-05,4.14338262055693e-06,7.33024433519151e-05,3.71772322074229e-06,4.25546683163314e-06,4.14338262055693e-06,0,0,0,0.000254254789715064,8.91546252354029e-06,2.59242696086119e-05,4.34978408869143e-05,0,0,8.91546252354029e-06,0,11
"204","MARIAN","Saipan","Forereef",2011,0.000253045651895822,5.80335068922355e-06,0,3.1218384834957e-06,2.42313195722535e-05,0,7.74233930873083e-05,2.71678321174625e-06,0,0,1.1981748276859e-05,1.14675255439436e-05,0,0,6.86175952206131e-06,0,0,0,0,2.91212063695537e-06,0,1.82845923496525e-05,0,0,6.23870687797431e-06,4.96795073357159e-06,0,0,5.44660034974442e-05,2.72316619086259e-06,1.16419723844655e-05,0,0,0,8.2034208380047e-06,0,16
"205","MARIAN","Sarigan","Forereef",2011,0.0011195920600823,0.000112819139503261,0,0,0,0,0.000332990581773363,7.92888901997338e-05,0,0,0,0,0,0,0,3.43328521211571e-05,0,0,0,1.30684960719646e-05,0,4.34618040353309e-05,0,0,0,0,0,0,2.21044605284769e-05,0,1.30684960719646e-05,0.000468457339777047,0,0,0,0,4
"206","MARIAN","Tinian","Forereef",2011,0.000187797651888603,5.19708321890971e-06,0,0,5.19708321890971e-06,0,1.47992812131273e-05,2.51724510989677e-05,0,0,1.47440383330257e-05,1.03864273913902e-05,0,0,8.94913915854278e-06,0,0,0,0,5.14534406731882e-06,5.14534406731882e-06,1.5442434261124e-05,0,0,9.660339204976e-06,1.10425365683609e-05,0,0,4.20814375687588e-05,0,1.48347125178725e-05,0,0,0,0,0,9
"207","PRIAs","Wake","Forereef",2011,0.00104249555763766,1.35911953845277e-05,0,0,0,0,0.000135191312037368,0.000397095930339063,0,0,0,3.62767317027781e-06,0,0,6.13926887855239e-05,0,0,0,0,8.62466899866932e-05,3.35513475286052e-06,6.68468809271671e-06,1.66306727553859e-05,0,3.20602470216052e-05,3.68294067728079e-05,0,0,0.000227458751213573,0,1.87724306837921e-05,3.55873664146876e-06,0,0,0,0,14
"208","PRIAs","Baker","Forereef",2012,0.00498017449896785,0.000614522776093529,0,4.43917953094314e-05,1.34860312125219e-05,0,0.000353839698447057,0.000242621541757715,0,0,5.09314062402622e-06,5.25385959276526e-06,5.53972883170161e-06,0,0,0,0,0,2.12257379382451e-05,5.62895379693089e-05,2.14409764181628e-05,0.00130046089484472,6.85361310638279e-05,0,0,0.000132286488172813,0,0,0.000366697320423092,0.000232616687430821,8.38319988700169e-05,0.00139592882817505,1.61113257930465e-05,0,0,0,10
"209","PRIAs","Howland","Forereef",2012,0.00322930230618107,0.000505726419807093,0,9.8556624149673e-06,4.87226101691991e-06,0,0.00043309649469724,0.00038784043451787,6.77939481991854e-05,0,1.16904582273916e-05,0,0,0,0,0,0,0,0,4.87226101691991e-06,1.13221972575139e-05,0.000869947276171448,6.19559037937695e-05,4.92783120748365e-06,0,2.85562784829907e-05,0,0,0.000366785779392352,0.000261707306722307,0.000142755415685384,4.91464413296406e-05,6.44993624059395e-06,0,0,0,10
"210","PRIAs","Jarvis","Forereef",2012,0.00398110418097491,0.000121048623583484,0,0,5.25969434456953e-05,0,0.000402707548420067,0.00117142945438277,0,0,0,5.84013681937251e-06,0,0,4.0904775234641e-05,0,0,0,0,3.20476369236176e-05,1.18050453774652e-05,0.000309715979653198,6.36898679013071e-06,0,0,0,0,0,0.000176207247219852,0,3.16829618825566e-05,0.00161209728677257,6.65155446949067e-06,0,0,0,7
"211","PRIAs","Johnston","Forereef",2012,0.000530079254782689,8.8149340543028e-05,0,0.000101136433823384,0,0,0.000105370453299457,1.39321078215698e-05,0,0,0,3.26068772531653e-06,0,0,4.27288312918227e-05,0,0,0,0,3.71683400812965e-06,0,2.95597150363434e-05,4.05416679655162e-06,7.04019169353464e-06,1.56361603178652e-05,3.03243374355981e-05,0,0,8.51699949900885e-05,0,0,0,0,0,0,0,14
"212","PRIAs","Kingman","Forereef",2012,0.0029896519606617,3.19963618861517e-05,0,3.006585997297e-05,0,3.4679422796379e-05,0.000208773390158713,0.000390180715123915,0.000220904654719895,0,0,0,0,0,7.04885905441042e-06,0,0,0,0,3.57790329400885e-06,0,0.000672113825935827,0,0,0,7.04885905441042e-06,0,0,0.000224258784019805,0,9.51840527655292e-06,0.00114693059655189,2.55432281677534e-06,0,0,0,16
"213","SAMOA","Ofu & Olosega","Forereef",2012,0.000673261310664622,9.18248574507269e-06,0,0,1.94005714482092e-05,0,1.83587389199545e-05,3.77000763583942e-05,0,0,0,0,0,0,4.61063504675265e-06,4.61063504675265e-06,2.61008531072078e-05,0,0,8.7313552762569e-06,1.02267528290984e-05,0.000138128378095212,5.67672432409845e-06,1.87592742544547e-05,0,0,0,0,0.000287905387233624,0,2.77416922421378e-05,5.61277507373968e-05,0,0,0,0,10
"214","PRIAs","Palmyra","Forereef",2012,0.00339090524989362,5.9490199933995e-05,0,1.74782553733263e-05,0.000127924890814836,0,0.00130316482529058,0.000217857922079929,0.000668932018120534,0,0,0,0,0,2.6452519148088e-05,0,0,0,0,7.74619158892942e-05,1.86015487684041e-05,0.000574338776562364,2.47402529335179e-06,0,0,4.93870467787625e-05,0,0,0.000157874428022895,0,6.98191663480036e-05,1.72926611339685e-05,2.35505033528831e-06,0,0,0,21
"215","SAMOA","Rose","Forereef",2012,0.00206783472058451,0.00041232841836122,0,0,4.07020503942061e-05,0,8.19087571291568e-05,6.42861421229595e-05,0,0,0,0,0,0,4.35311427221091e-05,0,0,0,0,1.22241387705494e-05,6.24513409882154e-06,0.000246423638369433,6.24513409882154e-06,6.24513409882154e-06,0,0,0,0,9.90890966522127e-05,5.97900467172783e-06,5.97900467172783e-06,0.00103664792442275,0,0,0,0,7
"216","SAMOA","Swains","Forereef",2012,0.0100373892457076,0.000639809001214733,0,0,0,0,0.000418315100921034,0.00077318352113313,0,0,0,0,0,0,8.64546205004331e-05,0,0,0,0,1.39473057893385e-05,0,0.000812859371375073,0,0,0,0,0,0,0.000250708426525972,5.6870918427736e-05,0,0.00698524097982014,0,0,0,0,6
"217","SAMOA","Tau","Forereef",2012,0.00141710316058184,4.75536752190074e-05,0,0,3.81750428128666e-05,0,7.81311062811582e-05,1.45617761267982e-05,0,0,0,6.03386795726826e-06,0,0,2.40760888108197e-05,0,4.13303360979245e-05,8.14639373754212e-06,0,2.95266260503534e-05,0,0.000134579352961574,0,4.19343678279127e-06,6.03386795726826e-06,4.32040522837742e-06,0,0,0.000953940456193672,0,1.35105793488267e-05,4.01268146846994e-06,0,0,8.97746754712499e-06,0,11
"218","SAMOA","Tutuila","Forereef",2012,0.000747349817905854,2.38816366297039e-05,0,6.6792058465592e-06,9.55937733851481e-06,0,5.45847407708061e-05,1.04424269507083e-05,1.44533957407494e-06,0,1.44533957407494e-06,9.07820549309854e-06,0,8.30466752612206e-06,7.40214469153171e-06,0,2.02332969320187e-05,0,2.29706986246851e-06,2.74777664629074e-05,1.41519854770866e-05,6.1052887376865e-05,1.44533957407494e-06,7.2958930885841e-06,0,3.93321185332073e-06,0,0,0.000437646263726817,1.5060236632511e-06,2.0690065281297e-05,1.0518200866862e-05,0,1.26651728475466e-06,5.01221206035214e-06,0,33
"219","MARIAN","Aguijan","Forereef",2014,0.000191176602353674,0,0,0,1.87864480567612e-05,0,3.53094214539869e-05,3.42701832107315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65229733972257e-05,0,0,0,1.65229733972257e-05,0,0,5.20173930242372e-05,0,1.77472098135057e-05,0,0,0,0,0,3
"220","MARIAN","Alamagan","Forereef",2014,0.00327614308256337,4.59639719028797e-05,0,0,1.47874746866982e-05,0,0.00186582471842264,0.000310627779014698,3.08400779904569e-05,0,0,0,0,0,0,2.95749493733964e-05,0,0,0,0,0,0.00021351849831194,0,0,1.47874746866982e-05,0,0,0,0.000734798099178732,0,1.54200389952284e-05,0,0,0,0,0,3
"221","MARIAN","Asuncion","Forereef",2014,0.000946340511539441,0.000174437353851759,0,0,0,0,8.55684727648909e-05,5.89239113515182e-05,0,0,0,0,0,0,7.35317528936315e-05,0,2.04099697826589e-05,0,0,0,0,0.000282637778224353,8.48056190963694e-06,0,0,1.43656991588107e-05,0,0,0.000167242657991346,2.54416857289108e-05,3.53006678819246e-05,0,0,0,0,0,5
"222","MARIAN","Farallon de Pajaros","Forereef",2014,0.00108582143253187,8.98053319793906e-05,0,2.99351106597969e-05,0,0,2.99351106597969e-05,0.000144362077400889,0,0,0,0,0,0,4.92432695234025e-05,2.46216347617013e-05,0,0,0,0,0,0.000381897217950487,0.000109113490842996,0,0,0,0,0,2.46216347617013e-05,0,2.99351106597969e-05,0.000172351443331909,0,0,0,0,2
"223","MARIAN","Guam","Forereef",2014,0.000171553949440808,7.49167438751812e-06,0,3.35522640952427e-06,3.29414121309174e-06,0,5.74392882927463e-05,9.40203955597651e-06,0,0,4.39471903862804e-06,7.38011745978549e-06,1.43505447402571e-06,0,8.07773158802995e-06,0,2.52882196854477e-06,0,0,5.4038866727238e-06,0,1.27867346793489e-05,0,0,3.27417984435741e-06,3.24016546858132e-06,0,0,3.92776911149339e-05,0,0,0,0,0,2.77247727299181e-06,0,31
"224","MARIAN","Guguan","Forereef",2014,0.00458960582477928,0.000681713179784059,0,0,0,0,0.00284756726834419,4.59056175971777e-05,0,0,0,0,0,0,0,0.000124051210033163,0,0,0,0,0,0.000395828170095404,0,0,0,0,0,0,0.000433332888795711,3.06037450647851e-05,3.06037450647851e-05,0,0,0,0,0,3
"225","MARIAN","Maug","Forereef",2014,0.00111471756262907,0.000112044361808382,0,5.53885819185905e-06,1.22242687581983e-05,0,3.40368662321513e-05,9.87553258036512e-05,0,0,6.1560763066162e-06,0,0,0,5.97334622786044e-06,0,0,0,0,0,0,0.000564211812109789,3.04218837442571e-05,0,6.1560763066162e-06,0,0,0,0.000207215754836533,1.58823800972375e-05,1.61005522059152e-05,0,0,0,0,0,8
"226","MARIAN","Pagan","Forereef",2014,0.000574835526395898,4.54027101901061e-05,0,0,0,0,2.17438932152667e-05,1.14889318522996e-05,0,0,7.47261842969975e-06,7.95037932687252e-06,0,0,0,1.15087218805803e-05,1.58259645634614e-05,0,0,0,0,0.000177244505905766,1.11057079664825e-05,0,3.68475524114119e-06,0,0,0,0.000254346492644926,0,7.06084517929617e-06,0,0,0,0,0,11
"227","MARIAN","Rota","Forereef",2014,0.000650960999734871,3.84455274584011e-05,0,0,1.07041543629269e-05,0,0.000154351989700029,1.0796839565468e-05,0,0,1.19671509804814e-05,1.09228335576046e-05,0,0,1.77947499926952e-05,4.66858671334384e-06,0,0,0,4.66858671334384e-06,1.10155187601458e-05,6.37094610595362e-05,5.93158333089839e-06,0,0,0,0,0,0.000291759578205287,4.88726590802157e-06,9.33717342668768e-06,0,0,0,0,0,8
"228","MARIAN","Saipan","Forereef",2014,0.00045652502739561,1.9116567250067e-05,0,3.03246167932407e-06,1.03576096039046e-05,0,3.53053636812567e-05,3.49890666522218e-06,0,0,1.60285791440449e-05,1.80172533668018e-05,0,0,0,0,6.92009341239273e-06,0,8.60623514642365e-06,1.64115388317753e-05,7.02204758333642e-06,4.30079833772074e-05,3.03246167932407e-06,0,0,0,0,0,0.000241473334910396,1.45025547120833e-05,6.48931093176216e-06,0,0,0,3.70272542028758e-06,0,14
"229","MARIAN","Sarigan","Forereef",2014,0.0012221380285813,0,0,0,2.23794220897064e-05,0,2.23794220897064e-05,0,0,0,0,2.14094013838667e-05,0,0,0,6.71382662691192e-05,4.47588441794128e-05,0,0,0,0,0.000108987048331013,0,0,0,0,0,0,0.00044370835897077,2.23794220897064e-05,2.14094013838667e-05,0.000447588441794128,0,0,0,0,2
"230","MARIAN","Tinian","Forereef",2014,0.000200238815105866,6.3418392566452e-06,0,0,4.37965285778439e-06,0,1.82644702987389e-05,3.1709196283226e-06,0,0,1.77651758140342e-05,2.02932348514913e-05,0,0,4.811238183183e-06,0,0,0,0,9.13501314460389e-06,3.55569642945537e-06,1.34492098050526e-05,3.69715323484066e-06,0,3.55569642945537e-06,0,0,0,6.02726305011118e-05,0,2.79911882416917e-05,0,0,0,3.55569642945537e-06,0,11
"231","PRIAs","Wake","Forereef",2014,0.000781489609367235,2.62660519858604e-05,0,9.00968910088869e-06,0,0,0.000251749127068678,0.000172963842890924,0,0,0,1.37280747531675e-05,0,0,2.80144062425344e-05,0,0,0,3.76955388565947e-06,3.82818339449934e-05,0,6.70047186345851e-06,0,0,1.60495443535877e-05,0.000106381222372543,0,0,8.61873973130653e-05,0,2.23883935918757e-05,0,0,0,0,0,10
"232","PRIAs","Baker","Forereef",2015,0.00268277737634823,0.000446850533633983,0,3.05923483355502e-05,1.56755072549606e-05,0,7.00689815992628e-05,0.000275388565434956,0.000333744563003793,0,9.27068230566091e-06,0,0,0,0,0,0,0,0,1.85413646113218e-05,0,0.00106502999745151,0,0,0,5.28285464129629e-05,0,0,0.000218402999106473,0,0.000111762986953316,3.46203002444768e-05,0,0,0,0,5
"233","PRIAs","Howland","Forereef",2015,0.00225766977406819,0.000239259653903794,0,0,2.48548929299844e-05,0,0.000395596115305113,0.000311605596227787,0,0,0,0,0,0,0,0,0,0,0,0,8.95793169848341e-06,0.000951063333493653,1.20926255438091e-05,0,0,5.46421320948593e-05,0,0,0.000113192649348671,0,0.000135274897760829,0,0,0,1.11299457612072e-05,0,5
"234","PRIAs","Jarvis","Forereef",2015,0.00894480913330187,3.09957634475323e-05,0,5.70419760967891e-06,1.14083952193578e-05,0,0.000128269210053901,0.00103292686767478,0.000131376639204039,0,0,1.71125928290367e-05,0,0,7.99788293231205e-06,0,0,0,0,2.10482389472334e-05,0,0.000412556631840872,0,0,0,0.00013364547480672,0,0,0.000279745234203551,0,5.68089351409178e-05,0.00666950887178227,5.70419760967891e-06,0,0,0,6
"235","PRIAs","Johnston","Forereef",2015,0.000382820614945571,2.75471407533361e-05,0,0.000128106029949477,0,0,6.58635731633759e-05,0,0,0,0,7.32078860764508e-06,0,0,3.40592623035902e-05,0,0,0,0,1.53571582133043e-05,0,3.61916235309747e-05,2.11373702957509e-05,0,1.17812539616155e-05,1.40116190422893e-05,0,0,2.14447951242125e-05,0,0,0,0,0,0,0,14
