SITEVISITID,SITE,Latitude,Longitude,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
3896,GUA-00099,144.81721,13.56452,13.48390024,9.391400172,15.76820027,9.557400187,6.333800119,2.638100056,4.476700082,8.967900149,3.719800062,13.39640023,12.2488002
3950,GUA-00299,144.90433,13.62062,108.9258019,103.5401018,101.4265018,97.82620173,107.5726019,101.9534017,89.12970156,91.96060155,104.8647017,98.09510172,92.95920163
3854,GUA-00577,144.6581846,13.39470489,8.017100155,1.865100035,16.49550028,4.530300078,5.319500103,1.54310003,0.578100012,6.030900097,0.416400005,7.328800113,11.08950018
3857,GUA-00478,144.6512196,13.41299529,8.910300164,1.65750003,11.4851002,4.606300081,5.986300122,0.945800016,0.525200012,3.119600045,0,1.878300029,3.944100073
3906,GUA-00681,144.78442,13.50941,13.39100024,10.8475002,16.36740028,10.07110019,6.589200118,3.678900071,4.742900082,10.20160017,4.072300066,14.63820025,13.94070023
3925,GUA-00401,144.63872,13.34447,0,0,0,0,0,0,0,0,0,0,0
3962,GUA-00732,144.94981,13.60136,107.6317018,103.5598018,103.2548018,97.03680172,107.1806019,103.3167017,90.66160157,91.86740155,105.8178018,102.2237018,96.25990168
3928,GUA-00224,144.65843,13.40532,9.306100176,2.318800041,16.84060029,5.36970009,6.161300127,1.494100028,0.566700013,6.591800103,0,4.016700057,8.904200141
3913,GUA-00686,144.79485,13.51157,12.16890022,8.924500163,14.27630024,9.027900176,5.636000101,2.544600055,4.222900074,8.266700138,3.64870006,13.07110023,12.0053002
3923,GUA-00156,144.64387,13.3815,14.12790024,4.227900076,21.17750036,8.079100147,7.735300154,1.963700037,0.938000019,7.619100122,0.84380001,11.8248002,13.45960022
3929,GUA-00490,144.65273,13.38778,8.751900163,2.104500039,16.83210029,5.020600091,5.461100105,1.54220003,0.574500012,5.988700097,0.607800007,9.697000159,11.12690018
3964,GUA-00492,144.92795,13.60149,97.17480168,98.20760171,93.71830165,89.28630159,101.9795018,98.0559016,86.98530152,87.39520148,101.5068017,96.9282017,90.84720159
3978,GUA-00583,144.88577,13.64085,109.8140019,104.9352018,102.3096018,97.74660173,107.9465019,101.3656017,89.70490158,91.96080155,104.8227017,99.59190174,93.22530163
3922,GUA-00120,144.65413,13.3978,10.59910019,2.634300047,19.23170032,5.592100095,6.662900136,1.847100034,0.584800013,6.98210011,0.465700005,7.937700121,12.61150021
3872,GUA-00147,144.6923,13.47369,15.01700026,15.10440027,17.6397003,11.65820022,9.101900161,6.080500108,6.994800121,13.26570023,7.157400127,18.58280031,17.6751003
3876,GUA-00260,144.70655,13.4807,14.42690025,12.95850024,17.15870029,10.81320021,7.774000137,5.044000093,5.8785001,12.14900021,5.139000088,16.83940029,16.04440027
3879,GUA-00090,144.83409,13.62522,15.73560028,12.50100023,19.15200034,11.47790022,8.43910016,4.357500082,5.911100106,12.29120021,4.759600083,16.45200027,15.51640026
3887,GUA-00203,144.84782,13.64457,18.46370033,18.36450033,21.97300038,14.9258003,12.81190024,6.049900115,8.829100166,14.60580024,10.31500018,19.97410032,19.31970031
3934,GUA-00554,144.64758,13.25278,16.92200029,6.352600117,23.66870039,10.49770019,8.853800176,2.299800048,1.802700031,9.05640015,1.94730003,13.03970022,14.63120025
3937,GUA-00564,144.65352,13.30765,14.47350024,3.409600065,22.31670037,6.765400117,8.215100165,2.168200042,0.600200013,7.306600115,0.559400007,9.625900156,14.25910024
3958,GUA-00113,144.90601,13.61882,109.0398019,104.2537018,101.8174018,97.89730173,107.6370019,103.0807017,89.93030157,92.27480156,105.2352017,98.55650173,93.88370164
3912,GUA-00684,144.80081,13.52,11.26040021,7.610500139,13.31630023,8.404800165,4.347900076,1.921600042,3.055900055,7.255900121,2.89730005,12.72240022,11.16690019
3936,GUA-00200,144.64729,13.3134,15.31620024,3.68480007,23.33480039,8.058200144,8.45370017,2.335800041,0.606900013,7.521100117,0.656500009,11.12070019,14.58640025
3931,GUA-00138,144.65527,13.27008,15.22430026,4.876000088,21.75340037,9.366500177,8.142000162,2.012800039,1.07060002,8.401500136,1.090200016,12.41780021,13.78560023
3938,GUA-00653,144.64793,13.32914,13.68190022,3.071400058,20.84540035,6.536700113,7.93830016,2.13250004,0.589000013,7.10810011,0.005,5.05470008,12.11120021
3683,ALA-00069,145.8160994,17.61018327,26.51030044,33.60290055,44.12840075,31.38530056,28.47020049,28.24390052,19.47150031,36.63140062,14.40420023,42.4107007,38.50680065
3692,GUG-00077,145.8460252,17.32107173,122.3119021,135.5618023,133.0076023,109.9403019,133.4915023,123.4730023,108.3614019,120.1148021,124.6204022,130.6835023,124.0680022
3959,GUA-00739,144.90761,13.61315,106.5092018,103.1022018,100.6490018,97.24800172,106.6084019,102.3917017,89.32790156,91.77330155,104.7048017,97.85370172,92.90310163
3963,GUA-00752,144.93935,13.60139,99.2220017,99.75580173,97.44440171,90.66730161,102.6653018,98.80090161,87.46490153,87.86320149,102.1662017,99.60320174,93.17810163
3976,GUA-00647,144.89825,13.62654,109.6912019,104.7085018,101.8335018,98.12870173,107.9657019,102.3928017,89.42680157,92.35260156,105.1318017,98.42890172,93.25530164
3977,GUA-00122,144.89804,13.62883,109.8733019,104.8708018,102.6275018,98.16490174,108.0848019,102.4820017,89.46100157,92.43070156,105.4227017,99.83310174,93.96310165
3945,GUA-00747,144.94537,13.60154,101.2898017,101.6826018,99.54390175,93.92250167,104.0482018,101.4602016,88.59440154,89.85500152,103.9296017,100.9888018,95.27360167
3961,GUA-00335,144.92557,13.60319,100.0659017,101.4283018,97.98290172,93.51830166,103.2980018,100.8776016,88.25870154,89.0090015,103.2551017,97.85530171,92.25560162
3699,GUG-00088,145.8505493,17.30181749,129.7783022,124.0237021,132.7692023,100.1146017,130.1655022,116.8983021,98.52790173,118.582002,117.7636021,119.6670022,117.7196021
3702,SAI-00117,145.8004967,15.23038041,120.8311021,102.5072018,106.2314019,92.18520156,111.058202,104.5778018,87.38800156,93.44270152,104.1784018,92.1500016,91.01110159
3684,ALA-00070,145.8254032,17.57860964,55.53680089,33.41980055,73.72700126,53.02850092,46.94610083,47.02450086,22.79720038,54.06940091,38.47440068,44.13820078,40.45700069
3972,GUA-00176,144.87621,13.65516,113.254002,105.9461019,109.7299019,99.10230175,110.0746019,101.6866017,89.91160158,95.70840161,103.9767017,101.5963018,99.09740172
3681,ALA-00068,145.8299634,17.62106423,95.62630171,118.2166019,106.3617018,75.0790013,111.8093019,91.56640155,92.78400158,97.1689017,94.26150152,129.2105022,123.9402022
3695,GUG-00110,145.8328696,17.30222711,32.02760057,13.85420022,38.33040064,19.73040033,19.39120033,10.22920018,5.828100099,22.84470037,4.044200088,27.51780052,29.87260052
3973,GUA-00275,144.87935,13.64855,110.4987019,104.7154018,104.5251018,97.79680173,107.6857019,101.1468017,89.68860158,93.04980157,103.8651017,100.4530017,96.49040168
3949,GUA-00734,144.90698,13.61395,106.5596018,103.2142018,100.7047018,97.33790172,106.8527019,102.4522017,89.39980156,91.78280155,104.7194017,97.89510172,92.91970163
3698,GUG-00060,145.8500971,17.29761019,134.5011023,127.7221022,144.9209025,106.0207018,136.3696023,121.4983022,100.9851018,125.2860021,118.6650021,122.9838022,120.4141021
4095,PHR-00128,-175.94229,27.77077,0,0,0,0,0,0,0,0,0,0,0
4101,PHR-00341,-175.00069,27.79294,274.4571049,345.6738064,359.8759065,338.7998059,256.9848043,281.421605,288.8001049,278.4725046,295.7113049,271.8124046,313.9279054
4093,PHR-00127,-175.89203,27.78194,0,0,0,0,0,0,0,0,0,0,0
4123,LAY-00387,-171.71085,25.79092,266.0742048,312.0457054,315.4736055,302.1185051,238.3001039,268.4287046,254.2656043,268.9971046,263.7079044,249.0004046,280.5561046
4125,LAY-00185,-171.7424,25.79185,248.0368045,294.5956051,301.0985053,281.8517048,216.1954035,240.1576041,234.7470039,244.0714041,241.588804,223.8821042,250.7993041
4121,LAY-00187,-171.71536,25.78361,253.6563046,301.4399052,292.577405,294.243505,230.2090038,259.3324044,246.6148041,258.7127044,252.5407042,229.1336043,266.3854044
4127,LAY-00182,-171.72398,25.78343,0,0,0,0,0,0,0,0,0,0,0
4058,MID-00219,-177.41664,28.23194,0,0,0,0,0,0,0,0,0,0,0
4060,MID-00200,-177.38486,28.27079,0,0,0,0,0,0,0,0,0,0,0
4065,MID-00209,-177.40659,28.22875,0,0,0,0,0,0,0,0,0,0,0
4059,MID-00215,-177.36076,28.28068,292.6148053,378.6899059,386.7755068,371.2791067,273.6728047,297.8934053,305.3901052,295.6747049,316.1250055,301.2421051,328.9572056
4062,MID-00212,-177.40639,28.25317,0,0,0,0,0,0,0,0,0,0,0
4085,PHR-00168,-175.96251,27.86913,239.5956043,281.3662051,323.9220058,298.8996052,180.055703,231.0072041,224.5715038,218.0610036,241.989704,214.1410036,231.584804
4086,PHR-00162,-175.9196,27.8979,0,0,0,0,0,0,0,0,0,0,0
4091,PHR-00332,-175.77779,27.96286,256.5611046,329.3752061,337.0131061,316.6127055,231.5906039,254.9215045,266.7338045,250.5914041,272.6886046,257.0167044,272.8098047
4094,PHR-00131,-175.91574,27.78984,0,0,0,0,0,0,0,0,0,0,0
4126,LAY-00186,-171.71959,25.78994,261.7817047,308.1612053,311.3015055,297.3914051,234.3995038,264.6388045,248.1216042,261.9037045,262.3475044,244.4043045,275.5058045
4122,LAY-00191,-171.75146,25.7612,191.3328035,230.342504,260.8916046,243.4015041,138.0116023,187.2244033,162.7858027,187.0468032,192.5220032,172.3276032,181.4465029
4064,MID-00207,-177.41779,28.22615,0,0,0,0,0,0,0,0,0,0,0
4063,MID-00205,-177.40427,28.24165,0,0,0,0,0,0,0,0,0,0,0
4084,PHR-00318,-175.8634,27.93367,235.6893043,280.6295051,321.0114058,297.5596052,179.120103,229.9024041,222.6787038,216.1013035,239.303404,212.1383036,229.810904
4087,PHR-00161,-175.91232,27.90061,0,0,0,0,0,0,0,0,0,0,0
4104,LIS-00232,-173.87076,25.95722,97.28440164,106.887502,96.8023016,86.23650141,124.7067021,101.4408018,138.3392024,121.8594022,109.5259019,104.5951018,151.2069026
4103,LIS-00436,-173.92267,25.95654,2.212600038,3.399400061,6.234300109,3.12600005,3.432100054,3.744900067,4.69410008,5.1997001,0.968000024,2.595200049,5.088500088
4102,LIS-00438,-173.92238,25.92256,155.2234028,207.6627038,209.0142034,204.7857036,159.7838028,170.776703,152.6119027,164.5673029,163.5714028,196.4514035,196.8640034
4120,LAY-00190,-171.75343,25.77175,204.7009037,237.7702042,268.1124047,252.0686043,145.2780024,195.8893034,181.299803,190.6035033,199.4375033,178.0351033,189.4392031
4061,MID-00218,-177.40895,28.26475,277.456305,336.2542053,377.1238066,352.3499063,224.7006039,270.6668049,268.4959045,255.1807043,290.262405,254.3539043,275.1797046
4088,PHR-00160,-175.88977,27.91114,0,0,0,0,0,0,0,0,0,0,0
4106,LIS-00234,-173.88179,26.04231,249.2654044,305.5097055,310.7785051,295.6165051,231.608804,254.7183044,257.3195045,256.5582046,257.5490044,236.0270042,273.7277047
4124,LAY-00192,-171.71762,25.79827,265.8703048,310.8498054,314.8668055,301.5711051,236.5399039,268.5290046,252.1301042,265.8331045,263.9129044,249.6392046,281.6243047
4066,MID-00217,-177.40323,28.26826,275.538005,339.4306053,378.1046066,353.4489064,226.0460039,271.4621049,269.7311046,256.1446043,292.0246051,255.5185044,276.1281046
4067,MID-00216,-177.35786,28.2812,296.9654054,382.408906,392.3445069,373.3234067,276.4223047,305.4904055,307.4092052,299.512705,319.9793055,309.7360053,337.0281058
4107,LIS-00435,-173.87526,26.02157,238.1902042,279.2200051,276.4114047,279.1561048,222.8521038,242.7918042,245.8252043,246.8325044,240.6745041,220.3286039,266.4066046
4132,LAY-00385,-171.75258,25.7712,199.7880036,235.1453041,265.4160047,247.8901042,142.4027023,192.3360033,176.0206029,187.5713032,197.2378032,175.6510033,185.178503
4129,LAY-00391,-171.68341,25.76819,257.4570046,305.0519052,300.0536051,300.3496051,236.3276039,261.8769045,251.6321042,263.5886045,258.2098043,237.1169044,274.0983046
4131,LAY-00388,-171.67638,25.78294,266.1062048,312.7865054,318.1623056,304.3305052,239.8708039,268.5107046,255.9357043,269.8429046,264.6991044,251.9607047,281.4586047
4137,GAR-00120,-168.00591,24.99998,267.8411047,297.0411051,303.9819052,291.1121053,233.522704,264.0092045,233.6951041,271.4800046,261.3674045,245.3035042,258.4025045
4092,PHR-00337,-175.7774,27.96695,269.6765049,343.9093063,351.7137063,332.6245058,250.5962042,275.9931049,279.8304047,271.5850044,284.8934048,279.5699047,306.9320053
4105,LIS-00437,-173.88257,26.04329,249.2654044,305.4711055,310.7040051,295.6005051,231.568404,254.6997044,257.3195045,256.5582046,257.5422044,235.9962042,273.6712047
4072,MID-00221,-177.36711,28.19773,0,0,0,0,0,0,0,0,0,0,0
4077,MID-00222,-177.43051,28.21574,257.5996046,308.6517049,362.5084063,333.8091061,186.2692032,256.3144047,224.4598038,245.4203042,262.2719046,242.4106041,256.4759043
4074,MID-00202,-177.37036,28.20155,0,0,0,0,0,0,0,0,0,0,0
4078,MID-00210,-177.41753,28.2284,0,0,0,0,0,0,0,0,0,0,0
4090,PHR-00333,-175.74295,27.94986,254.8344046,331.7859061,327.4017059,326.2189057,246.5577042,266.6886047,275.8834047,265.5221043,275.1597047,251.6953043,295.2188051
4111,LIS-00233,-174.04721,26.04704,217.6660039,278.246905,291.4638048,265.3886046,183.2335032,212.4061037,215.8525039,207.0369037,219.3464038,197.1164036,221.4652039
4110,LIS-00432,-173.9352,26.07808,255.2419045,305.7506055,313.2129052,294.9869051,231.469404,257.2290044,257.0563045,255.2907046,258.6269044,247.1437044,280.6314048
4128,LAY-00198,-171.76746,25.71613,253.5009045,299.7481052,306.6497054,290.7032049,223.1067036,256.6928044,240.989104,260.1325044,250.0423042,246.9863046,270.6796044
4134,LAY-00384,-171.71658,25.7766,5.485400086,3.15270005,4.385000075,3.88270006,4.263300076,5.019300094,5.7040001,5.890900106,2.088400038,3.277300062,5.604500104
4133,LAY-00390,-171.76253,25.76873,219.975804,251.0849044,283.046705,264.7710045,164.3564027,209.1463036,195.6633033,200.8521034,214.9836035,187.1987035,207.0991034
4073,MID-00214,-177.34862,28.20007,0,0,0,0,0,0,0,0,0,0,0
4076,MID-00203,-177.39694,28.25513,0,0,0,0,0,0,0,0,0,0,0
4089,PHR-00339,-175.72916,27.95141,265.5264048,340.5332063,349.7690063,333.1840058,253.5101043,277.2819049,283.3957048,274.3268045,288.8624048,261.8487044,304.8050053
4109,LIS-00430,-173.95509,26.06315,80.98070137,95.12750173,70.66390117,69.48970116,109.0557018,85.57710148,118.451502,93.85380167,90.78080155,93.84010162,125.7730021
4136,GAR-00100,-168.00003,25.00062,267.8411047,297.0411051,303.9819052,291.1121053,233.522704,264.0092045,233.6951041,271.4800046,261.3674045,245.3035042,258.4025045
4098,PHR-00132,-175.96384,27.77315,0,0,0,0,0,0,0,0,0,0,0
4100,PHR-00137,-175.88596,27.78152,29.49540053,23.75810044,26.14740045,24.10370042,29.20430052,35.08860058,30.75070052,37.74210062,30.2208005,34.10410057,52.88080092
4114,LAY-00195,-171.70107,25.76101,152.5261027,143.9201024,133.9142023,129.9890022,153.6807025,136.9064024,157.3820026,156.2247027,139.8153025,129.4187023,168.9442029
4113,LAY-00196,-171.71411,25.74722,89.83150156,93.11120152,75.59770127,74.04610129,114.1306018,92.74640152,107.1936018,95.21560163,80.56430143,100.2556018,124.1449021
4075,MID-00208,-177.37505,28.20061,0,0,0,0,0,0,0,0,0,0,0
4097,PHR-00125,-175.90216,27.80655,0,0,0,0,0,0,0,0,0,0,0
4099,PHR-00135,-175.85681,27.79116,11.53230019,5.206200106,12.0317002,6.987800114,7.725300139,9.81030015,11.32980018,8.872900159,13.34250023,9.961100168,14.70720023
4112,LAY-00197,-171.75278,25.74038,233.8928042,263.1982046,290.7440051,278.6759047,184.0425031,237.5469041,211.0914035,236.991804,233.6440039,222.4242041,246.960004
4115,LAY-00181,-171.73679,25.78559,0,0,0,0,0,0,0,0,0,0,0
4119,LAY-00188,-171.74657,25.78039,0,0,0,0,0,0,0,0,0,0,0
4081,MID-00201,-177.31587,28.22067,0,0,0,0,0,0,0,0,0,0,0
4096,PHR-00340,-175.99785,27.79673,234.3164042,272.065405,322.9338058,294.2204051,169.7596028,228.334804,207.1879035,216.1066035,237.665504,212.4321036,229.9702039
4116,LAY-00194,-171.76355,25.77041,220.968604,263.2295046,286.6760051,268.2113045,172.7815028,212.4081037,199.4787033,206.2394035,218.1932036,189.9104035,211.9874035
4117,LAY-00193,-171.75548,25.79118,249.7554045,296.5589051,303.1136053,282.5115048,215.2505035,238.2646041,234.6908039,243.5150041,239.161504,224.0492042,244.7133041
4135,GAR-00124,-167.99995,24.99907,267.8411047,297.0411051,303.9819052,291.1121053,233.522704,264.0092045,233.6951041,271.4800046,261.3674045,245.3035042,258.4025045
4139,GAR-00113,-168.0098,24.99629,267.8411047,297.0411051,303.9819052,291.1121053,233.522704,264.0092045,233.6951041,271.4800046,261.3674045,245.3035042,258.4025045
4079,MID-00206,-177.41057,28.23561,0,0,0,0,0,0,0,0,0,0,0
4080,MID-00204,-177.39938,28.24382,0,0,0,0,0,0,0,0,0,0,0
4118,LAY-00189,-171.74541,25.77388,0,0,0,0,0,0,0,0,0,0,0
4130,LAY-00389,-171.68535,25.77765,264.1614048,311.1109054,315.9248055,304.0505052,239.1383039,266.0372045,254.4647042,269.0772046,264.3966044,250.4499046,278.0463046
4083,MID-00199,-177.36609,28.27743,0,0,0,0,0,0,0,0,0,0,0
4082,MID-00393,-177.33353,28.25757,0,0,0,0,0,0,0,0,0,0,0
4055,MID-00406,-177.31485,28.22966,0,0,0,0,0,0,0,0,0,0,0
4053,MID-00225,-177.41341,28.19199,167.6206029,221.7829034,245.0158042,243.3975045,132.3718024,180.0092031,147.1405026,152.5258025,173.858903,199.1380032,191.0361032
4052,MID-00224,-177.35858,28.1968,32.11430055,25.2048004,31.2608005,24.86160044,31.41590054,34.99780061,32.66260057,41.43840067,30.4348005,36.78890057,57.39600098
4051,MID-00213,-177.31529,28.23143,0,0,0,0,0,0,0,0,0,0,0
4050,MID-00418,-177.31059,28.21163,78.30300141,99.95610161,75.43860137,68.01330118,123.4624021,81.31410139,130.2077022,93.10560149,106.1289018,100.2826017,140.6866025
3875,GUA-00238,144.69469,13.47475,15.08950026,15.10440027,17.7163003,11.65820022,9.130400161,6.094800108,6.994800121,13.28960023,7.157400127,18.64970031,17.6859003
3856,GUA-00582,144.6384238,13.35624645,0,0,0,0,0,0,0,0,0,0,0
4015,FFS-00128,-166.06371,23.69576,0,0,0,0,0,0,0,0,0,0,0
4017,FFS-00308,-166.20882,23.68307,103.9404018,147.9350025,164.6594028,152.1031028,80.29230143,113.9299019,85.12830155,101.9587016,115.221402,110.1448018,99.75120172
4033,MAR-00178,-170.6261,25.35171,183.3487032,223.9104038,240.3086041,232.1646039,133.7016022,186.7456033,149.4438026,160.5537029,176.0406033,175.740903,163.9575029
4037,MAR-00172,-170.50208,25.36309,0,0,0,0,0,0,0,0,0,0,0
4032,MAR-00163,-170.55229,25.39127,0,0,0,0,0,0,0,0,0,0,0
4031,MAR-00162,-170.55707,25.40151,0,0,0,0,0,0,0,0,0,0,0
3997,NIH-00119,-161.91402,23.06189,237.675204,262.4663045,254.0348044,258.6775045,205.3967035,233.8525041,192.6890033,235.9336041,239.3674042,204.4417034,219.4161038
4004,NIH-00103,-161.92915,23.0626,186.0554031,203.4935036,216.5649037,217.7564038,133.1542024,166.893803,135.7464023,168.405503,189.8416034,150.6003025,148.9071026
3999,NIH-00124,-161.92697,23.05704,98.2432017,132.9531023,145.8932025,139.5409024,76.88990141,102.5524018,86.83130156,99.22150177,103.6709019,106.8369018,86.11110156
4000,NIH-00101,-161.92909,23.06242,179.558503,195.6442034,209.9062036,211.9679036,124.9062022,160.9033029,125.7782022,159.0303028,183.5035033,140.7981024,141.0457025
